Season,Week,Contestant,Judge_Score,Est_Fan_Support,Est_Fan_Uncertainty,Voting_Mode
10,2,Jake Pavelka,20.0,0.09120719232967017,0.021074669090791625,percent
10,3,Aiden Turner,20.0,0.10218154987461607,0.023504001409089283,percent
10,3,Niecy Nash,21.0,0.1008953658200343,0.024285781161328936,percent
10,3,Buzz Aldrin,13.0,0.08676170996743515,0.013740138242495094,percent
10,3,Chad Ochocinco,20.0,0.10570161654558123,0.02425150166298154,percent
10,3,Evan Lysacek,26.0,0.09833787038348492,0.024519722795938108,percent
10,3,Pamela Anderson,21.0,0.09764589808674132,0.022610552738828997,percent
10,3,Nicole Scherzinger,23.0,0.09763660756161549,0.024920726700476015,percent
10,3,Erin Andrews,23.0,0.09840956259099588,0.02506346911772619,percent
10,3,Kate Gosselin,15.0,0.11219993714624459,0.02270039686194213,percent
10,3,Jake Pavelka,21.0,0.10022988202325103,0.024656547821297517,percent
10,4,Aiden Turner,16.5,0.08393894949040838,0.013143675753983241,percent
10,4,Niecy Nash,18.0,0.11639860603614136,0.02372979771384307,percent
10,4,Chad Ochocinco,22.0,0.11533950475968859,0.02661197162989918,percent
10,4,Evan Lysacek,26.0,0.10989099928709498,0.02597758436637183,percent
10,4,Pamela Anderson,23.5,0.10953457122093292,0.02617029877505796,percent
10,4,Nicole Scherzinger,25.0,0.10760360889972478,0.025643356150457302,percent
10,4,Erin Andrews,19.5,0.1138295741316098,0.02554213437522106,percent
10,4,Kate Gosselin,16.0,0.1266792557089809,0.023698234262754442,percent
10,4,Jake Pavelka,19.0,0.11678493046541825,0.024064039125037937,percent
10,5,Niecy Nash,18.0,0.13414256852316817,0.0263743439901189,percent
10,5,Chad Ochocinco,18.0,0.13388549258668742,0.02633675773694243,percent
10,5,Evan Lysacek,27.0,0.12272911266731343,0.02833770910955641,percent
10,5,Pamela Anderson,21.0,0.12621112830650935,0.02617444573969671,percent
10,5,Nicole Scherzinger,29.0,0.12037472383655523,0.028393495529078723,percent
10,5,Erin Andrews,22.0,0.12798135130130528,0.02658130154631793,percent
10,5,Kate Gosselin,15.0,0.10677413360446426,0.016948716305367924,percent
10,5,Jake Pavelka,23.0,0.12790148917399716,0.02841255436498152,percent
10,6,Niecy Nash,25.9998,0.15686349767289975,0.027581810615458044,percent
10,6,Chad Ochocinco,30.999899999999997,0.15013436890661722,0.029923853694006852,percent
10,6,Evan Lysacek,27.0,0.14856438054028318,0.026159008581418362,percent
10,6,Pamela Anderson,29.9998,0.1481112841083379,0.028317925768225005,percent
10,6,Nicole Scherzinger,35.9999,0.13671117923811812,0.029964332562914454,percent
10,6,Erin Andrews,34.0,0.1460702002773059,0.0302198981527804,percent
10,6,Jake Pavelka,24.999899999999997,0.11354508925643772,0.016718077784436278,percent
10,7,Niecy Nash,24.5,0.1849954857873837,0.029488013807409022,percent
10,7,Chad Ochocinco,26.0,0.17714335057197167,0.031305974008630756,percent
10,7,Evan Lysacek,27.0,0.17318771439706315,0.030152151857892374,percent
10,7,Pamela Anderson,25.5,0.1239682319509362,0.016441143723614,percent
10,7,Nicole Scherzinger,27.0,0.16705706573856446,0.028159513122538987,percent
10,7,Erin Andrews,25.5,0.17364815155408092,0.0287359082009057,percent
10,8,Niecy Nash,21.5,0.17393757073672378,0.021536686138557883,percent
10,8,Chad Ochocinco,22.5,0.21855861901688708,0.03055269267626417,percent
10,8,Evan Lysacek,26.5,0.20676658933958555,0.034094141024525036,percent
10,8,Nicole Scherzinger,29.5,0.19603323810160805,0.0363282898019264,percent
10,8,Erin Andrews,26.5,0.2047039828051956,0.03339304771959776,percent
10,9,Chad Ochocinco,26.0,0.21653656066711024,0.024270855094679626,percent
10,9,Evan Lysacek,29.5,0.26185975975988635,0.03605721296221269,percent
10,9,Nicole Scherzinger,29.5,0.2541362149326892,0.03484051740644971,percent
10,9,Erin Andrews,28.0,0.26746746464031446,0.03424981829110394,percent
10,10,Evan Lysacek,26.888699999999996,0.33330458225421733,0.04976326579879893,percent
10,10,Nicole Scherzinger,28.7777,0.3269493500779056,0.04958774736654941,percent
10,10,Erin Andrews,26.9998,0.3397460676678769,0.04992016201896358,percent
11,1,David Hasselhoff,15.0,0.05836572321519781,0.010580228810549576,percent
11,1,Florence Henderson,18.0,0.08612871716586228,0.02104126660701467,percent
11,1,Kyle Massey,23.0,0.08276772361969627,0.02204596059358692,percent
11,1,Jennifer Grey,24.0,0.08381901672841367,0.02212704240604014,percent
11,1,Rick Fox,22.0,0.08386539130771575,0.021751563884527238,percent
11,1,Kurt Warner,19.0,0.08540120555228987,0.02083712338095085,percent
11,1,Margaret Cho,15.0,0.08840167084326596,0.019640756455159482,percent
11,1,Michael Bolton,16.0,0.08830248620057031,0.020512185734370303,percent
11,1,Brandy,23.0,0.08369961673061052,0.021582158106480804,percent
11,1,The Situation,15.0,0.09047639481660753,0.0197124786413187,percent
11,1,Audrina Patridge,19.0,0.08367865119291927,0.02092555764183496,percent
11,1,Bristol Palin,18.0,0.0850934026268508,0.020036824600694995,percent
11,2,Florence Henderson,19.0,0.09426649123132023,0.022647939914427657,percent
11,2,Kyle Massey,22.0,0.08993587992576041,0.022331815911387554,percent
11,2,Jennifer Grey,24.0,0.09000442533637787,0.023064213207852038,percent
11,2,Rick Fox,21.0,0.09033183406904106,0.022491873058008705,percent
11,2,Kurt Warner,21.0,0.09117103033107245,0.022761218386517817,percent
11,2,Margaret Cho,18.0,0.09590974015060853,0.021899331896178834,percent
11,2,Michael Bolton,12.0,0.0767096562357738,0.014424268408555329,percent
11,2,Brandy,21.0,0.09090096457387745,0.02296762118668245,percent
11,2,The Situation,18.0,0.09847344413988307,0.02311734200961071,percent
11,2,Audrina Patridge,23.0,0.09029276440851881,0.02298159676686333,percent
11,2,Bristol Palin,22.0,0.09200376959776624,0.024173633563901935,percent
11,3,Florence Henderson,20.0,0.10637352000189158,0.023122755127654795,percent
11,3,Kyle Massey,23.0,0.09966905098949744,0.022083294782815503,percent
11,3,Jennifer Grey,24.0,0.10101409120156897,0.023883296228188706,percent
11,3,Rick Fox,24.0,0.10101811427780404,0.024191328042309668,percent
11,3,Kurt Warner,23.0,0.10073909382430646,0.023130707493653865,percent
11,3,Margaret Cho,18.0,0.07454963585490795,0.011792931346653771,percent
11,3,Brandy,24.0,0.1012289476378268,0.023719051063885742,percent
11,3,The Situation,20.0,0.10914918261662218,0.023002681870492796,percent
11,3,Audrina Patridge,26.0,0.09987756070257062,0.02524540324373989,percent
11,3,Bristol Palin,19.0,0.10638080289300406,0.02229527044466167,percent
11,4,Florence Henderson,17.5,0.1187735307701118,0.025100799073504272,percent
11,4,Kyle Massey,20.0,0.1128381646581038,0.026087358411934665,percent
11,4,Jennifer Grey,28.0,0.10933880194485861,0.026146388460534024,percent
11,4,Rick Fox,19.5,0.11282623915924087,0.02554428081421733,percent
11,4,Kurt Warner,17.0,0.11508419015045687,0.02355464687644025,percent
11,4,Brandy,24.0,0.11120349908757599,0.027267080850143892,percent
11,4,The Situation,14.0,0.0894866879610977,0.014342396135321758,percent
11,4,Audrina Patridge,23.0,0.10934806509247401,0.025950907878148726,percent
11,4,Bristol Palin,16.0,0.12110082117608033,0.024310354439029108,percent
11,5,Florence Henderson,21.0,0.09100847648592117,0.012927100492977909,percent
11,5,Kyle Massey,20.0,0.13601914330749776,0.023991200864556833,percent
11,5,Jennifer Grey,25.0,0.12441285113404077,0.028709213279256438,percent
11,5,Rick Fox,24.0,0.12637015179541167,0.027090284364788775,percent
11,5,Kurt Warner,24.0,0.12717210234599174,0.025306861646825662,percent
11,5,Brandy,27.0,0.12581706159225653,0.028172045381630047,percent
11,5,Audrina Patridge,23.0,0.125665506631353,0.02533056771753777,percent
11,5,Bristol Palin,18.0,0.14353470670752763,0.024204315078428153,percent
11,6,Kyle Massey,29.999899999999997,0.15090854347106267,0.026786349454276184,percent
11,6,Jennifer Grey,29.0,0.14295286009411892,0.025125797546590643,percent
11,6,Rick Fox,30.0,0.1455529522512343,0.025865306019392117,percent
11,6,Kurt Warner,21.9999,0.1700388941351408,0.023097500118569605,percent
11,6,Brandy,35.9999,0.14015460111813177,0.030948924728261454,percent
11,6,Audrina Patridge,31.9998,0.09138337873906076,0.013226859747940689,percent
11,6,Bristol Palin,27.9998,0.15900877019125062,0.02691224883041345,percent
11,7,Kyle Massey,33.5,0.17781490920302476,0.029036351869339064,percent
11,7,Jennifer Grey,36.5,0.1682194900330551,0.029388354936355367,percent
11,7,Rick Fox,34.5,0.12156657181008694,0.01553188356272822,percent
11,7,Kurt Warner,35.0,0.18630874404164227,0.03200344780861331,percent
11,7,Brandy,36.5,0.16362118085908361,0.02900350293199827,percent
11,7,Bristol Palin,32.5,0.18246910405310754,0.02923155324748625,percent
11,8,Kyle Massey,28.0,0.20978822319962065,0.03334221808988911,percent
11,8,Jennifer Grey,28.5,0.20197054755065186,0.032346411096989366,percent
11,8,Kurt Warner,24.0,0.1683080471734595,0.020243715550037785,percent
11,8,Brandy,28.5,0.19758295292446568,0.03173588012492738,percent
11,8,Bristol Palin,23.5,0.22235022915180216,0.030766612521046843,percent
11,9,Kyle Massey,29.0,0.26448725211664,0.03634757673932775,percent
11,9,Jennifer Grey,30.0,0.25541926884775484,0.035888766262657926,percent
11,9,Brandy,28.5,0.19871966753396475,0.02282046519118935,percent
11,9,Bristol Palin,26.5,0.28137381150164026,0.03499993121277612,percent
11,10,Kyle Massey,27.333199999999998,0.33066984799137517,0.0467084527860515,percent
11,10,Jennifer Grey,30.0,0.3223350462039816,0.04788064889246391,percent
11,10,Bristol Palin,25.666600000000003,0.3469951058046425,0.04719193268623125,percent
12,1,Ralph Macchio,24.0,0.0910497637593468,0.023476194522378452,percent
12,1,Chelsea Kane,21.0,0.09044618104674254,0.022957222012111568,percent
12,1,Kirstie Alley,23.0,0.09092388452833444,0.023132932301455852,percent
12,1,Hines Ward,21.0,0.090803815598978,0.02338757955540002,percent
12,1,Sugar Ray Leonard,17.0,0.09154517263379347,0.023553667672686424,percent
12,1,Chris Jericho,19.0,0.0904051373885338,0.0228116253353911,percent
12,1,Petra Nemcova,18.0,0.09103191133940296,0.023044229289724508,percent
12,1,Mike Catherwood,13.0,0.09099078908697084,0.02293670029634013,percent
12,1,Romeo,19.0,0.09088936309841174,0.023123332891701168,percent
12,1,Wendy Williams,14.0,0.09103512426564034,0.023435570301139935,percent
12,1,Kendra Wilkinson,18.0,0.09087885725384551,0.022499351006746448,percent
12,2,Ralph Macchio,21.0,0.09071489227800542,0.02089454107701683,percent
12,2,Chelsea Kane,18.0,0.09432966075147065,0.020768551018377306,percent
12,2,Kirstie Alley,20.0,0.09284168944236468,0.021551255962251707,percent
12,2,Hines Ward,23.0,0.09356037717825777,0.02313574828850206,percent
12,2,Sugar Ray Leonard,17.0,0.09630843472670343,0.020275233803320664,percent
12,2,Chris Jericho,23.0,0.09085562011864251,0.022292365617679295,percent
12,2,Petra Nemcova,18.0,0.09509222980471704,0.02077367017113281,percent
12,2,Mike Catherwood,17.0,0.06268586069210512,0.01034577824319274,percent
12,2,Romeo,23.0,0.09102774833286595,0.0241981151332983,percent
12,2,Wendy Williams,17.0,0.09755799888942013,0.021000920636413352,percent
12,2,Kendra Wilkinson,19.0,0.09502548778544745,0.02146379469254446,percent
12,3,Ralph Macchio,21.0,0.09921389755196774,0.022692149061070168,percent
12,3,Chelsea Kane,23.0,0.10067379275210482,0.02422299722039135,percent
12,3,Kirstie Alley,21.0,0.10159981482885674,0.02362724617546046,percent
12,3,Hines Ward,25.0,0.10140251505119346,0.02518176973592533,percent
12,3,Sugar Ray Leonard,20.0,0.10534640893424231,0.02375765261305379,percent
12,3,Chris Jericho,21.0,0.10144721667828224,0.023085570816643083,percent
12,3,Petra Nemcova,25.0,0.10248543334561162,0.024040107992513545,percent
12,3,Romeo,20.0,0.10265235493372075,0.022829205320902685,percent
12,3,Wendy Williams,15.0,0.08147477600202183,0.013174539418748963,percent
12,3,Kendra Wilkinson,23.0,0.10370378992199865,0.025325382208024758,percent
12,4,Ralph Macchio,25.0,0.10995105918825046,0.02490385849910153,percent
12,4,Chelsea Kane,26.0,0.11235306703307639,0.026111361606291454,percent
12,4,Kirstie Alley,22.0,0.11547141144398412,0.02422906963053964,percent
12,4,Hines Ward,25.0,0.1127268688945461,0.026670086324454678,percent
12,4,Sugar Ray Leonard,21.0,0.0776365052741699,0.012237016648999632,percent
12,4,Chris Jericho,23.0,0.11561847387314053,0.023981682208956107,percent
12,4,Petra Nemcova,23.0,0.11442226134174793,0.023857006371558444,percent
12,4,Romeo,23.0,0.1162413888551146,0.025900132070142717,percent
12,4,Kendra Wilkinson,18.0,0.12557896409597022,0.02218959966305269,percent
12,5,Ralph Macchio,22.0,0.1319683553187387,0.02443033510318216,percent
12,5,Chelsea Kane,26.0,0.12669031960066787,0.026799451727453537,percent
12,5,Kirstie Alley,23.0,0.13053720361276097,0.025843648607493698,percent
12,5,Hines Ward,27.0,0.12540852874101038,0.026977946942258198,percent
12,5,Chris Jericho,26.0,0.1270115365159423,0.027540403177599773,percent
12,5,Petra Nemcova,22.0,0.09043387857265144,0.013893497274348344,percent
12,5,Romeo,26.0,0.12786986206828158,0.027527341798845577,percent
12,5,Kendra Wilkinson,22.0,0.14008031556994632,0.027035055765955773,percent
12,6,Ralph Macchio,24.0,0.15225150711226812,0.02819987368223494,percent
12,6,Chelsea Kane,28.0,0.14377731966873958,0.029531350524708094,percent
12,6,Kirstie Alley,26.0,0.14924967915694592,0.027447644303754407,percent
12,6,Hines Ward,27.0,0.1438400622883006,0.028846294528072434,percent
12,6,Chris Jericho,22.0,0.11202269680896276,0.016524004849956357,percent
12,6,Romeo,28.0,0.14391256263446567,0.02999540389825215,percent
12,6,Kendra Wilkinson,25.0,0.15494617233031743,0.028736182166901,percent
12,7,Ralph Macchio,33.0,0.17385157096418233,0.030606524516196044,percent
12,7,Chelsea Kane,32.0,0.17160637084907843,0.028270480790307296,percent
12,7,Kirstie Alley,30.0,0.17741446967350524,0.02792868161144618,percent
12,7,Hines Ward,33.0,0.1713749759177637,0.03023240017191053,percent
12,7,Romeo,30.0,0.1781377447057507,0.029421593417018947,percent
12,7,Kendra Wilkinson,30.5,0.1276148678897196,0.014754827696329622,percent
12,8,Ralph Macchio,23.0,0.22138781416077108,0.028549046474977812,percent
12,8,Chelsea Kane,27.5,0.20364900036923836,0.03266165181498518,percent
12,8,Kirstie Alley,26.5,0.2136090638595986,0.031176230908620796,percent
12,8,Hines Ward,27.0,0.20736811741591846,0.03178824052496423,percent
12,8,Romeo,26.0,0.15398600419447295,0.018199943138931668,percent
12,9,Ralph Macchio,24.0,0.2276730145932075,0.02764988521225035,percent
12,9,Chelsea Kane,36.5,0.24605874593280158,0.040372815940916136,percent
12,9,Kirstie Alley,27.0,0.270377912329991,0.0355201648732298,percent
12,9,Hines Ward,30.0,0.2558903271440007,0.03725079777398069,percent
12,10,Chelsea Kane,29.666600000000003,0.32118227006681527,0.04857868996713706,percent
12,10,Kirstie Alley,27.999899999999997,0.34776618373471674,0.048272138968937034,percent
12,10,Hines Ward,29.666600000000003,0.3310515461984691,0.04768774365774651,percent
13,1,Elisabetta Canalis,15.0,0.089211995849368,0.019656331337571834,percent
13,1,David Arquette,18.0,0.08511417179736176,0.02153068058952896,percent
13,1,Ricki Lake,20.0,0.08474265477365131,0.02159810068979182,percent
13,1,J.R. Martinez,22.0,0.08456607470833795,0.022184841895595567,percent
13,1,Metta World Peace (Ron),14.0,0.060029075132757556,0.010566329072599476,percent
13,1,Hope Solo,21.0,0.08473003157902219,0.02135540009965186,percent
13,1,Chynna Phillips,22.0,0.08377540396638578,0.022018583278961692,percent
13,1,Kristin Cavallari,19.0,0.084287576736396,0.021057853268731337,percent
13,1,Carson Kressley,17.0,0.08456293522407857,0.019862263776368884,percent
13,1,Chaz Bono,17.0,0.08601249398698359,0.02089494918582459,percent
13,1,Nancy Grace,16.0,0.08601171762615765,0.01979264738518715,percent
13,1,Rob Kardashian,16.0,0.08695586861949947,0.020434100119477168,percent
13,2,Elisabetta Canalis,21.0,0.0537027309316401,0.00902691072798876,percent
13,2,David Arquette,18.0,0.0998673889796301,0.02061930409385985,percent
13,2,Ricki Lake,23.0,0.09022435277909238,0.024311100186798187,percent
13,2,J.R. Martinez,22.0,0.09383501438375737,0.021463566310755338,percent
13,2,Hope Solo,19.0,0.09646221185565908,0.018146974136227064,percent
13,2,Chynna Phillips,21.0,0.08983859057423328,0.02007505089348416,percent
13,2,Kristin Cavallari,22.0,0.09415322558218606,0.021351938452479673,percent
13,2,Carson Kressley,18.0,0.09670626504243424,0.020233657422572462,percent
13,2,Chaz Bono,17.0,0.10200477488854987,0.017584305811473414,percent
13,2,Nancy Grace,21.0,0.09116247218256508,0.021119585349479948,percent
13,2,Rob Kardashian,21.0,0.09204297280025261,0.021145305902701556,percent
13,3,David Arquette,24.0,0.1056751872213286,0.02191072190054861,percent
13,3,Ricki Lake,27.0,0.09578612752315588,0.024233437052183355,percent
13,3,J.R. Martinez,26.0,0.1024742685939925,0.023098519882920516,percent
13,3,Hope Solo,24.0,0.10571778807805256,0.02364911861491394,percent
13,3,Chynna Phillips,26.0,0.09911120767422643,0.0220040392330249,percent
13,3,Kristin Cavallari,24.0,0.06239744011049421,0.00981034215757869,percent
13,3,Carson Kressley,23.0,0.10346073885151404,0.02212821515533428,percent
13,3,Chaz Bono,18.0,0.11687979188835104,0.0194451744110799,percent
13,3,Nancy Grace,21.0,0.10673520144618286,0.020918669110841566,percent
13,3,Rob Kardashian,24.0,0.10176224861270186,0.02190450372802081,percent
13,4,David Arquette,23.0,0.11629488038120118,0.0257040907500815,percent
13,4,Ricki Lake,29.0,0.10568688409094638,0.025178214444470805,percent
13,4,J.R. Martinez,26.0,0.11093449861873496,0.02471245589594116,percent
13,4,Hope Solo,24.0,0.11638965476209931,0.025103089313014727,percent
13,4,Chynna Phillips,21.0,0.07745103316424493,0.012521831536630978,percent
13,4,Carson Kressley,20.0,0.1191699581572706,0.02278978488160633,percent
13,4,Chaz Bono,21.0,0.12426311416707105,0.02492548341429314,percent
13,4,Nancy Grace,21.0,0.119296931886145,0.023610197209836255,percent
13,4,Rob Kardashian,24.0,0.11051304477228648,0.0243127369505108,percent
13,5,David Arquette,25.0,0.12844241595164727,0.028639782098375838,percent
13,5,Ricki Lake,24.0,0.12322887835870146,0.02608161889360703,percent
13,5,J.R. Martinez,28.0,0.12376376983610846,0.02717348068649851,percent
13,5,Hope Solo,24.0,0.12969092241172608,0.02670645248139659,percent
13,5,Carson Kressley,19.0,0.09941306759009517,0.015035515843468683,percent
13,5,Chaz Bono,21.0,0.13858450449683685,0.027093550337097188,percent
13,5,Nancy Grace,22.0,0.13300848262268716,0.025769866809417338,percent
13,5,Rob Kardashian,25.0,0.12386795873219729,0.02742310881601309,percent
13,6,David Arquette,23.0,0.14784204127153314,0.02755319530690344,percent
13,6,Ricki Lake,29.0,0.14016757132861946,0.028910835345676997,percent
13,6,J.R. Martinez,29.0,0.14162189140353915,0.0311888270626249,percent
13,6,Hope Solo,20.0,0.15655193658628755,0.027985718197138375,percent
13,6,Chaz Bono,19.0,0.11763106937306886,0.016633082299938793,percent
13,6,Nancy Grace,24.0,0.1492276071890504,0.02944902097993603,percent
13,6,Rob Kardashian,22.0,0.14695788284790118,0.02704710689575064,percent
13,7,David Arquette,23.5,0.12574893035533485,0.01658337490756977,percent
13,7,Ricki Lake,26.5,0.16697202204456893,0.029553006154175887,percent
13,7,J.R. Martinez,24.0,0.17207470802541538,0.030201211501511574,percent
13,7,Hope Solo,25.0,0.17844261513936377,0.031133624943580396,percent
13,7,Nancy Grace,22.0,0.18405661458919687,0.031188090175234193,percent
13,7,Rob Kardashian,25.5,0.1727051098461201,0.030797975743472514,percent
13,8,Ricki Lake,26.0,0.2045415801507606,0.03259965609145163,percent
13,8,J.R. Martinez,30.0,0.20112856587438216,0.03515843326653992,percent
13,8,Hope Solo,26.0,0.21162003885734534,0.03388881104994747,percent
13,8,Nancy Grace,22.0,0.17340088634459772,0.02123425825233949,percent
13,8,Rob Kardashian,25.5,0.20930892877291443,0.03258443112912989,percent
13,9,Ricki Lake,33.4999,0.25319538634715166,0.039856421809235515,percent
13,9,J.R. Martinez,28.0,0.2629381130028578,0.03467661811695945,percent
13,9,Hope Solo,24.4998,0.22613999807744456,0.027339286680270254,percent
13,9,Rob Kardashian,32.4998,0.2577265025725447,0.03939847680523274,percent
13,10,Ricki Lake,27.999899999999997,0.32874587584278203,0.04781645412372694,percent
13,10,J.R. Martinez,28.1665,0.3373902075620835,0.049324130186795836,percent
13,10,Rob Kardashian,28.333199999999998,0.3338639165951351,0.049357608860011566,percent
14,1,William Levy,24.0,0.08325539976176548,0.022093385393382983,percent
14,1,Jack Wagner,23.0,0.08279309284880979,0.02165301706684481,percent
14,1,Sherri Sheperd,23.0,0.08299207182226934,0.022149557870616482,percent
14,1,Jaleel White,26.0,0.08371362454160614,0.022682776044507875,percent
14,1,Roshon Fegan,23.0,0.08343065897249577,0.02225443993211896,percent
14,1,Melissa Gilbert,20.0,0.08322556041001743,0.021520175105267415,percent
14,1,Martina Navratilova,20.0,0.0830393316127181,0.02193780395265417,percent
14,1,Donald Driver,21.0,0.08375628159147666,0.0224031596532325,percent
14,1,Gavin DeGraw,20.0,0.08404679982412405,0.02211628031342504,percent
14,1,Gladys Knight,23.0,0.08380645590708505,0.022089538595736233,percent
14,1,Katherine Jenkins,26.0,0.0833298908703397,0.02205493091853997,percent
14,1,Maria Menounos,21.0,0.08261083183729256,0.021679377314031214,percent
14,2,William Levy,25.0,0.08312345711429735,0.022125320737338236,percent
14,2,Jack Wagner,21.0,0.08526868572991944,0.019588133647541073,percent
14,2,Sherri Sheperd,23.0,0.0848090389295461,0.02062504422749973,percent
14,2,Jaleel White,22.0,0.08479914363954712,0.021096783098312543,percent
14,2,Roshon Fegan,26.0,0.085202862238536,0.022004639321889487,percent
14,2,Melissa Gilbert,20.0,0.08713208317406348,0.019672449109036483,percent
14,2,Martina Navratilova,17.0,0.06229359469004196,0.010650321960865121,percent
14,2,Donald Driver,24.0,0.08490624150173909,0.022704659570485054,percent
14,2,Gavin DeGraw,21.0,0.08710754896822591,0.020338203203347966,percent
14,2,Gladys Knight,19.0,0.08714649442805303,0.020005467701374118,percent
14,2,Katherine Jenkins,26.0,0.08407539592869935,0.021904236343136353,percent
14,2,Maria Menounos,25.0,0.08413545365733116,0.021876832059594266,percent
14,3,William Levy,28.0,0.09032043487684797,0.02414673046758491,percent
14,3,Jack Wagner,24.0,0.05878674269100617,0.009132195188008268,percent
14,3,Sherri Sheperd,24.0,0.09657086907887337,0.021292401504264976,percent
14,3,Jaleel White,25.0,0.0940196505542863,0.021655345048962344,percent
14,3,Roshon Fegan,25.0,0.09201770590609122,0.01969148406319779,percent
14,3,Melissa Gilbert,24.0,0.09713445608625944,0.022361558689312003,percent
14,3,Donald Driver,26.0,0.09326104877113665,0.023255399529734443,percent
14,3,Gavin DeGraw,24.0,0.09737115691051963,0.02327658631865986,percent
14,3,Gladys Knight,24.0,0.095403804899688,0.019870447057808792,percent
14,3,Katherine Jenkins,29.0,0.09350275065067429,0.022522931535984236,percent
14,3,Maria Menounos,27.0,0.0916113795746168,0.02253543873878742,percent
14,4,William Levy,22.0,0.10289566463242426,0.022526163595870962,percent
14,4,Sherri Sheperd,21.0,0.06986167042626637,0.010576409199894235,percent
14,4,Jaleel White,22.0,0.10390994804589271,0.021275311045424516,percent
14,4,Roshon Fegan,26.0,0.09856647653073572,0.02253478460181008,percent
14,4,Melissa Gilbert,22.0,0.1079424238875056,0.02294517526246157,percent
14,4,Donald Driver,27.0,0.09890401993220728,0.024582766612581262,percent
14,4,Gavin DeGraw,23.0,0.10544443484538925,0.024003181623086445,percent
14,4,Gladys Knight,20.0,0.10884509080686149,0.021220955335334645,percent
14,4,Katherine Jenkins,24.0,0.10158679355093643,0.023552148052836414,percent
14,4,Maria Menounos,26.0,0.10204347734178071,0.024060379672083135,percent
14,5,William Levy,29.0,0.1129424150671835,0.02537068048230815,percent
14,5,Jaleel White,24.0,0.11392714642484052,0.024849221004410144,percent
14,5,Roshon Fegan,26.0,0.11047600262601535,0.024534335411928815,percent
14,5,Melissa Gilbert,21.0,0.12120136637981158,0.02412864725768304,percent
14,5,Donald Driver,27.0,0.10991274243546285,0.024017108167700314,percent
14,5,Gavin DeGraw,19.0,0.08802961914477785,0.013972887009398968,percent
14,5,Gladys Knight,22.0,0.12036752364987958,0.0243646750540375,percent
14,5,Katherine Jenkins,29.0,0.11135068488095667,0.026087928366297693,percent
14,5,Maria Menounos,27.0,0.11179249939107225,0.026388630714984228,percent
14,6,William Levy,36.0,0.12597809337034643,0.02829020530567611,percent
14,6,Jaleel White,36.9998,0.12675398244719271,0.027659395859574623,percent
14,6,Roshon Fegan,27.9998,0.13014177496123924,0.024002209772409133,percent
14,6,Melissa Gilbert,30.0,0.1369345034509757,0.02850079559353891,percent
14,6,Donald Driver,33.9999,0.12477163155244395,0.02657041820070552,percent
14,6,Gladys Knight,24.0,0.1035107568362506,0.01587278704664896,percent
14,6,Katherine Jenkins,38.9999,0.12321472266016936,0.027874576857893445,percent
14,6,Maria Menounos,29.999899999999997,0.12869453472138237,0.026541397773708376,percent
14,7,William Levy,26.5,0.14731817527638025,0.02701822577059236,percent
14,7,Jaleel White,25.5,0.10230462264480322,0.01496595727431984,percent
14,7,Roshon Fegan,26.0,0.14980827538805047,0.02665501046339623,percent
14,7,Melissa Gilbert,23.5,0.16279297670771067,0.02996875334429942,percent
14,7,Donald Driver,26.5,0.14432200695782332,0.02667185014943927,percent
14,7,Katherine Jenkins,27.0,0.1460400693713971,0.026455511206243815,percent
14,7,Maria Menounos,28.5,0.14741387365383474,0.028852813066129235,percent
14,8,William Levy,28.5,0.1731436622919953,0.03057523786307708,percent
14,8,Roshon Fegan,28.0,0.149811700148937,0.03574700815629541,percent
14,8,Melissa Gilbert,25.5,0.15628327562028774,0.03546729522732279,percent
14,8,Donald Driver,27.5,0.17268384459805053,0.02999489720668965,percent
14,8,Katherine Jenkins,27.5,0.1713421687883863,0.027444103920818114,percent
14,8,Maria Menounos,26.5,0.176735348552343,0.02860890742319771,percent
14,9,William Levy,29.0,0.2657989949105176,0.03593373156520643,percent
14,9,Donald Driver,28.5,0.2673432231606447,0.03595159659601,percent
14,9,Katherine Jenkins,28.0,0.2705602735972372,0.035870938754537535,percent
14,9,Maria Menounos,29.5,0.19629750833160023,0.021411475434717893,percent
14,10,William Levy,29.666600000000003,0.33138691295867695,0.04874311466442906,percent
14,10,Donald Driver,29.666600000000003,0.3315170550878595,0.04831325561708655,percent
14,10,Katherine Jenkins,30.0,0.33709603195346327,0.04846647517134382,percent
15,1,Gilles Marini,24.0,0.07821450488321585,0.02074539410615547,percent
15,1,Sabrina Bryan,22.5,0.07773923000601612,0.019465521830906066,percent
15,1,Kirstie Alley,19.0,0.07918697442081118,0.018049229716966816,percent
15,1,Kelly Monaco,21.5,0.07699044236390001,0.02018627858883356,percent
15,1,Apolo Anton Ohno,22.0,0.07912749591137201,0.02057830341142877,percent
15,1,Emmitt Smith,24.5,0.07738853700501581,0.019559360887257706,percent
15,1,Shawn Johnson,22.0,0.07963951664266988,0.019810704904584465,percent
15,1,Pamela Anderson,17.0,0.054578487050901334,0.009831415197963517,percent
15,1,Helio Castroneves,21.5,0.0800686321870518,0.020744039128874618,percent
15,1,Joey Fatone,20.5,0.07938610217003898,0.019360106883147193,percent
15,1,Drew Lachey,21.5,0.07864527327309961,0.01979284731713389,percent
15,1,Bristol Palin,19.5,0.0798261753458634,0.018836730413251755,percent
15,1,Melissa Rycroft,21.0,0.07920862874004402,0.01976032218282453,percent
